"Fabric & Item Band Master — every fabric/item mapped to its correct pricing band. Advisors look up here (or via Quick Quote) — never memorise bands. Sorted with real fabrics first; accessory and motorisation items (brackets, chains, remotes, tape colours etc.) are grouped at the bottom of this list and excluded from the Fabric/Item dropdown, so scrolling the dropdown only shows fabrics.",,,,,,,,,,
FB_ID,Supplier,Product Category,Collection,Fabric/Item Name,Fabric/Item Code,Band,Price Table Reference,Fabric Type/Properties,Blackout/Dimout/Sheer/FR/Moisture Resistant,Notes
FB-00106,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Bullet Pull: Anthracite,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00097,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Carbon,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00109,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Chrome,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00085,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Chrome (2m piece),,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00087,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Chrome (per pair),,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00098,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Claro,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00090,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Classic,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00105,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,contact Customer Services.,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00112,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Cylinder 55 Tassel: Anthracite,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00111,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Cylinder Tassel: Anthracite,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00104,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Fabric restrictions,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00078,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Halo,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00099,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Khol,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00120,Decora,FB Accessories,ADDITIONAL INFORMATION: / ALUMINIUM WRAPAROUND BOTTOM BAR,Lennox,,ADDITIONAL INFORMATION: / ALUMINIUM WRAPAROUND BOTTOM BAR,PT-00016,,,Auto-parsed from fabric list
FB-00896,Decora,Tracks & Accessories,Linea Track,Linea Track,,Linea Track,PT-00110,,,Single item/variant (no discrete fabric list found)
FB-00946,Decora,Nuvo Tracks & Accessories,Linea Track,Linea Track,,Linea Track,PT-00127,,,Single item/variant (no discrete fabric list found)
FB-00086,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Linear Finials - Orbit Disc: Black,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00088,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Linear Finials - Orbit Mini Disc: Black,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00083,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Linear Poles (13mm): Black,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00079,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Mood,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00093,Decora,FB Accessories,ADDITIONAL INFORMATION: / Eyelets are 55mm. Recommendation of 4 eyelets per metre. / Single eyelet option: / per blind (eyelet positioned in the centre of the blind above the lathe pocket). / WOOD FINISH,Mood,,ADDITIONAL INFORMATION: / Eyelets are 55mm. Recommendation of 4 eyelets per metre. / Single eyelet option: / per blind (eyelet positioned in the centre of the blind above the lathe pocket). / WOOD FINISH,PT-00013,,,Auto-parsed from fabric list
FB-00115,Decora,FB Accessories,ADDITIONAL INFORMATION: / ALUMINIUM WRAPAROUND BOTTOM BAR,Mood,,ADDITIONAL INFORMATION: / ALUMINIUM WRAPAROUND BOTTOM BAR,PT-00016,,,Auto-parsed from fabric list
FB-00100,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Morena,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00894,Decora,Tracks & Accessories,Motorised Wave Track,Motorised Wave Track,,Motorised Wave Track,PT-00108,,,Single item/variant (no discrete fabric list found)
FB-00944,Decora,Nuvo Tracks & Accessories,Motorised Wave Track,Motorised Wave Track,,Motorised Wave Track,PT-00125,,,Single item/variant (no discrete fabric list found)
FB-00091,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Newham and Charleston.,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00101,Decora,FB Accessories,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,Nordic,,ADDITIONAL INFORMATION: / Wood® finish is available using 50mm slat only. Maximum width of Sunwood® finish 2400mm. / PULLS / DESCRIPTION / PRICE (£) / Wood Tassel: (please refer to page xx for available Sunwood® colours) / Clear knotholders come as standard. / UNISHADE® 15MM / 30MM LINEA,PT-00014,,,Auto-parsed from fabric list
FB-00076,Decora,FB Accessories,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,Not available on Altea,,ADDITIONAL INFORMATION: / It is recommended that scallops are stiffened or braids are added to avoid curling. / Min width is 400mm. Max scallop width is 3000mm. / Scallop finishes are created by folding the fabric to create the lathe pocket.  This fold interrupts the flow of the design. / POLES AND FINIALS / DESCRIPTION / PRICE (£) / Maximum pole width will be 2000mm. / EYELETS - PLASTIC CLICK AND TWIST,PT-00012,,,Auto-parsed from fabric list
FB-00092,Decora,FB Accessories,ADDITIONAL INFORMATION: / Eyelets are 55mm. Recommendation of 4 eyelets per metre. / Single eyelet option: / per blind (eyelet positioned in the centre of the blind above the lathe pocket). / WOOD FINISH,Not available on Halo,,ADDITIONAL INFORMATION: / Eyelets are 55mm. Recommendation of 4 eyelets per metre. / Single eyelet option: / per blind (eyelet positioned in the centre of the blind above the lathe pocket). / WOOD FINISH,PT-00013,,,Auto-parsed from fabric list
